ticker,company,gics_sector,n_values,E_score,E_families,E_family_list,E_anchor,E_level,S_score,S_families,S_family_list,S_anchor,S_level,G_score,G_families,G_family_list,G_anchor,G_level,e_band_width,n_reliable
DAL,Delta Air Lines,Industrials,41,2.4,4,"ghg, klimaziele, schadstoffe, trend",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,26.666666666666657,3
DVN,Devon Energy,Energy,29,1.6,3,"ghg, klimaziele, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,14.285714285714292,2
DXCM,Dexcom,Health Care,13,0.3,1,klimaziele,False,dünn,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
FANG,Diamondback Energy,Energy,24,1.3,2,"ghg, trend",True,eingeschränkt,1.0,1,arbeitssicherheit,True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,37.5,1
DLR,Digital Realty,Real Estate,14,0.3,1,klimaziele,False,dünn,0.4,1,sozialbewertung,False,dünn,0.7,2,"lieferkette, zusagen",False,dünn,,0
DG,Dollar General,Consumer Staples,18,0.3,1,klimaziele,False,dünn,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,0.2,1,lieferkette,False,dünn,,1
DLTR,Dollar Tree,Consumer Staples,14,0.3,1,klimaziele,False,dünn,1.1,2,"lohnrecht, sozialbewertung",False,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
D,Dominion Energy,Utilities,40,3.4,5,"effizienz, ghg, klimaziele, schadstoffe, trend",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,20.0,3
DPZ,Domino's,Consumer Discretionary,16,0.7,2,"klimaziele, natur",False,dünn,1.1,2,"lohnrecht, sozialbewertung",False,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
DASH,DoorDash,Consumer Discretionary,14,0.0,0,,False,keine,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,0.2,1,lieferkette,False,dünn,,1
DOV,Dover Corporation,Industrials,21,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,0.7,2,"lieferkette, zusagen",False,dünn,,1
DOW,Dow Inc.,Materials,34,3.0,5,"ghg, klimaziele, natur, schadstoffe, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,22.22222222222223,2
DHI,D. R. Horton,Consumer Discretionary,17,0.3,1,klimaziele,False,dünn,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,0.2,1,lieferkette,False,dünn,,1
DTE,DTE Energy,Utilities,20,2.6,3,"effizienz, ghg, schadstoffe",True,belastbar,1.0,1,arbeitssicherheit,True,eingeschränkt,1.2,2,"lieferkette, regeltreue",True,eingeschränkt,,1
DUK,Duke Energy,Utilities,37,3.4,5,"effizienz, ghg, klimaziele, schadstoffe, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,23.28042328042328,2
DD,DuPont,Industrials,33,2.3,4,"ghg, klimaziele, natur, schadstoffe",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,70.0,3
ETN,Eaton Corporation,Industrials,29,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,0.7,2,"lieferkette, zusagen",False,dünn,,1
EBAY,eBay Inc.,Consumer Discretionary,20,0.3,1,klimaziele,False,dünn,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
ECHO,EchoStar,Communication Services,8,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
ECL,Ecolab,Materials,24,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,0.7,2,"lieferkette, zusagen",False,dünn,,1
EIX,Edison International,Utilities,31,3.1,4,"effizienz, ghg, schadstoffe, trend",True,belastbar,1.0,1,arbeitssicherheit,True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,38.35978835978837,2
EW,Edwards Lifesciences,Health Care,19,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
ELV,Elevance Health,Health Care,16,0.3,1,klimaziele,False,dünn,0.7,1,lohnrecht,False,dünn,0.7,2,"lieferkette, zusagen",False,dünn,,0
EME,Emcor,Industrials,14,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
EMR,Emerson Electric,Industrials,19,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
ETR,Entergy,Utilities,32,3.1,4,"effizienz, ghg, schadstoffe, trend",True,belastbar,1.0,1,arbeitssicherheit,True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,28.30687830687831,2
EOG,EOG Resources,Energy,32,2.4,4,"ghg, klimaziele, schadstoffe, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,28.571428571428584,2
EQT,EQT Corporation,Energy,28,1.6,3,"ghg, klimaziele, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,36.60714285714286,2
EFX,Equifax,Industrials,10,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
EQIX,Equinix,Real Estate,18,0.3,1,klimaziele,False,dünn,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
ERIE,Erie Indemnity,Financials,4,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
ESS,Essex Property Trust,Real Estate,9,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
EL,Estée Lauder Companies (The),Consumer Staples,21,1.5,3,"klimaziele, natur, schadstoffe",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,1
EG,Everest Group,Financials,4,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
EVRG,Evergy,Utilities,37,3.1,4,"effizienz, ghg, schadstoffe, trend",True,belastbar,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,17.724867724867725,3
ES,Eversource Energy,Utilities,27,2.4,4,"effizienz, ghg, klimaziele, trend",True,belastbar,0.0,0,,False,keine,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,42.857142857142854,2
EXC,Exelon,Utilities,32,2.3,3,"effizienz, ghg, trend",True,belastbar,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,49.14285714285714,3
EXE,Expand Energy,Energy,29,1.6,3,"ghg, klimaziele, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,43.75,2
EXPE,Expedia Group,Consumer Discretionary,11,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
EXPD,Expeditors International,Industrials,8,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
EXR,Extra Space Storage,Real Estate,5,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
XOM,ExxonMobil,Energy,29,2.1,3,"ghg, klimaziele, schadstoffe",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,1.2,2,"lieferkette, regeltreue",True,eingeschränkt,,2
FFIV,"F5, Inc.",Information Technology,12,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
FDS,FactSet,Financials,5,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
FICO,Fair Isaac,Information Technology,7,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
FAST,Fastenal,Industrials,17,0.8,1,schadstoffe,True,eingeschränkt,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,0.2,1,lieferkette,False,dünn,,1
FRT,Federal Realty Investment Trust,Real Estate,13,0.3,1,klimaziele,False,dünn,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
FDX,FedEx,Industrials,22,0.3,1,klimaziele,False,dünn,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,0.7,2,"lieferkette, zusagen",False,dünn,,1
FDXF,FedEx Freight,Industrials,4,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
FERG,Ferguson Enterprises,Industrials,13,0.0,0,,False,keine,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,0.2,1,lieferkette,False,dünn,,1
FIS,Fidelity National Information Services,Financials,9,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
FITB,Fifth Third Bancorp,Financials,10,0.3,1,klimaziele,False,dünn,0.4,1,sozialbewertung,False,dünn,0.2,1,lieferkette,False,dünn,,0
FSLR,First Solar,Information Technology,23,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
FE,FirstEnergy,Utilities,32,3.1,4,"effizienz, ghg, schadstoffe, trend",True,belastbar,1.0,1,arbeitssicherheit,True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,11.111111111111114,2
FISV,Fiserv,Financials,16,0.3,1,klimaziele,False,dünn,1.1,2,"lohnrecht, sozialbewertung",False,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
FLEX,Flex Ltd.,Information Technology,14,0.3,1,klimaziele,False,dünn,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
F,Ford Motor Company,Consumer Discretionary,41,2.4,4,"ghg, klimaziele, schadstoffe, trend",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,50.0,3
FTNT,Fortinet,Information Technology,11,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
FTV,Fortive,Industrials,14,0.8,1,schadstoffe,True,eingeschränkt,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
FOXA,Fox Corporation (Class A),Communication Services,8,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
FOX,Fox Corporation (Class B),Communication Services,0,0.0,0,,False,keine,0.0,0,,False,keine,0.0,0,,False,keine,,0
BEN,Franklin Resources,Financials,11,0.3,1,klimaziele,False,dünn,0.4,1,sozialbewertung,False,dünn,0.2,1,lieferkette,False,dünn,,0
FCX,Freeport-McMoRan,Materials,37,2.8,5,"ghg, klimaziele, natur, schadstoffe, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,11.1111111111111,2
GRMN,Garmin,Consumer Discretionary,10,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
IT,Gartner,Information Technology,10,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
GE,GE Aerospace,Industrials,29,2.1,3,"ghg, schadstoffe, trend",True,belastbar,1.0,1,arbeitssicherheit,True,eingeschränkt,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,65.27777777777777,2
GEHC,GE HealthCare,Health Care,17,1.1,2,"klimaziele, schadstoffe",True,eingeschränkt,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
GEV,GE Vernova,Industrials,16,1.5,3,"klimaziele, natur, schadstoffe",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,0.2,1,lieferkette,False,dünn,,1
GEN,Gen Digital,Information Technology,7,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
GNRC,Generac,Industrials,13,0.8,1,schadstoffe,True,eingeschränkt,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
GD,General Dynamics,Industrials,18,0.8,1,schadstoffe,True,eingeschränkt,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,0.2,1,lieferkette,False,dünn,,1
GIS,General Mills,Consumer Staples,44,2.8,5,"ghg, klimaziele, natur, schadstoffe, trend",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,34.99999999999998,3
GM,General Motors,Consumer Discretionary,41,2.4,4,"ghg, klimaziele, schadstoffe, trend",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,75.0,3
GPC,Genuine Parts Company,Consumer Discretionary,10,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
GILD,Gilead Sciences,Health Care,19,0.7,2,"klimaziele, natur",False,dünn,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
GPN,Global Payments,Financials,6,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
GL,Globe Life,Financials,6,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
GDDY,GoDaddy,Information Technology,6,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
GS,Goldman Sachs,Financials,22,1.6,3,"ghg, klimaziele, trend",True,belastbar,0.4,1,sozialbewertung,False,dünn,0.6,2,"greenwashing, lieferkette",False,dünn,14.285714285714292,1
HAL,Halliburton,Energy,32,2.1,3,"ghg, schadstoffe, trend",True,belastbar,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,33.33333333333334,3
HIG,Hartford (The),Financials,7,0.0,0,,False,keine,0.0,0,,False,keine,0.2,1,lieferkette,False,dünn,,0
HAS,Hasbro,Consumer Discretionary,14,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
HCA,HCA Healthcare,Health Care,9,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
DOC,Healthpeak Properties,Real Estate,9,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
HSIC,Henry Schein,Health Care,15,0.3,1,klimaziele,False,dünn,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
HSY,Hershey Company (The),Consumer Staples,22,1.5,3,"klimaziele, natur, schadstoffe",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,1
HPE,Hewlett Packard Enterprise,Information Technology,16,0.3,1,klimaziele,False,dünn,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
HLT,Hilton Worldwide,Consumer Discretionary,12,0.3,1,klimaziele,False,dünn,0.0,0,,False,keine,0.7,2,"lieferkette, zusagen",False,dünn,,0
HD,Home Depot (The),Consumer Discretionary,23,0.3,1,klimaziele,False,dünn,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,0.7,2,"lieferkette, zusagen",False,dünn,,1
HONA,Honeywell Aerospace,Industrials,4,0.0,0,,False,keine,1.0,1,arbeitssicherheit,True,eingeschränkt,0.2,1,lieferkette,False,dünn,,0
HON,Honeywell Technologies,Industrials,35,2.1,3,"ghg, schadstoffe, trend",True,belastbar,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,27.777777777777786,3
HRL,Hormel Foods,Consumer Staples,38,2.8,5,"ghg, klimaziele, natur, schadstoffe, trend",True,belastbar,1.4,2,"arbeitssicherheit, sozialbewertung",True,eingeschränkt,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,38.46153846153846,2
HST,Host Hotels & Resorts,Real Estate,13,0.3,1,klimaziele,False,dünn,1.0,1,arbeitssicherheit,True,eingeschränkt,0.7,2,"lieferkette, zusagen",False,dünn,,0
HWM,Howmet Aerospace,Industrials,34,2.1,3,"ghg, schadstoffe, trend",True,belastbar,1.7,2,"arbeitssicherheit, lohnrecht",True,belastbar,1.6,3,"greenwashing, lieferkette, regeltreue",True,belastbar,50.27777777777777,3
HPQ,HP Inc.,Information Technology,45,2.4,4,"ghg, klimaziele, schadstoffe, trend",True,belastbar,2.1,3,"arbeitssicherheit, lohnrecht, sozialbewertung",True,belastbar,2.1,4,"greenwashing, lieferkette, regeltreue, zusagen",True,belastbar,43.63636363636363,3
